list_id,host_id,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
34251397,258518165,1,0,,,1,289
34251643,258118351,18,2,6/4/19,1.62,2,38
34251664,250207981,14,1,4/29/19,0.42,1,15
34251680,4711282,1,11,6/16/19,4.93,1,97
34251990,32615118,5,3,6/14/19,1.76,1,331
34252769,258273798,1,10,7/2/19,5.45,1,32
34253217,258599553,1,4,6/17/19,2.14,1,144
34253279,125320407,2,0,,,5,365
34253845,258243498,1,4,6/2/19,2.03,3,365
34254505,254637078,1,2,6/23/19,2,1,229
34255183,17842194,2,0,,,2,21
34255308,78113383,10,0,,,3,258
34255351,258139060,1,9,6/22/19,5.29,1,88
34255385,258412458,2,3,6/16/19,1.84,1,25
34255438,258635350,2,0,,,1,0
34255449,779474,3,9,7/5/19,4.66,1,236
34255571,243639488,2,3,6/30/19,2,1,180
34255740,141713689,7,3,6/23/19,2.65,1,13
34256176,41124793,1,1,6/19/19,1,1,0
34256485,258647286,2,0,,,1,176
34256514,69339916,1,3,6/21/19,2.57,1,71
34256683,161047916,14,3,6/16/19,1.8,1,321
34256717,155299284,1,14,7/2/19,7.12,1,0
34256727,49216953,2,2,6/20/19,2,1,231
34257861,258133009,1,8,6/24/19,4.53,1,140
34257868,258661548,1,9,6/23/19,3.86,1,200
34257884,20944981,2,4,6/15/19,2.4,1,22
34258598,195863013,3,3,6/8/19,2.05,1,2
34258883,241676154,21,0,,,2,281
34259050,258671946,2,7,6/16/19,3.5,1,60
34259388,17770682,40,0,,,1,0
34260123,258682005,7,2,5/26/19,1.13,1,142
34260966,257889696,4,5,6/5/19,2.73,1,194
34261963,6466170,60,0,,,1,327
34262617,257997585,7,9,6/21/19,4.03,1,128
34263343,251852817,1,5,7/4/19,2.31,7,90
34271296,257892281,4,9,7/6/19,5,1,170
34272398,29032861,3,2,5/27/19,1.2,1,14
34272580,4521174,30,0,,,3,73
34274062,133465194,7,1,5/17/19,0.57,1,0
34275040,125398274,3,4,6/23/19,2.07,2,0
34275316,258769304,4,4,6/17/19,2.45,1,21
34275346,110146823,2,5,6/14/19,2.94,1,298
34275461,247584029,30,1,6/8/19,0.94,1,191
34277091,34648989,6,0,,,1,101
34277352,250825715,1,0,,,3,39
34278125,24413996,2,0,,,1,0
34278223,3577413,7,2,6/11/19,0.92,1,1
34278532,258795923,3,4,6/26/19,3,1,167
34278696,47572575,2,9,7/6/19,4.09,1,5
34278936,19344148,2,15,7/1/19,6.92,1,65
34279388,9070754,10,0,,,1,55
34279945,236839319,30,0,,,3,35
34280267,219517861,29,0,,,327,338
34280337,236839319,30,0,,,3,35
34280940,241565326,1,16,7/3/19,7.06,2,81
34281515,258818973,2,6,7/1/19,6,1,50
34281907,17017530,1,1,6/30/19,1,1,188
34282192,258824466,2,6,7/1/19,2.81,1,180
34282410,258826234,7,1,5/23/19,0.63,1,35
34283155,6655776,2,11,7/7/19,5.79,1,9
34283312,258831812,7,0,,,1,126
34284185,257390100,1,9,5/31/19,4.58,1,0
34284316,180991373,1,0,,,5,23
34284408,219517861,29,0,,,327,246
34284409,219517861,29,1,6/6/19,0.88,327,358
34284597,19903807,3,5,6/2/19,2.5,3,45
34284651,790288,1,0,,,1,11
34284654,19109608,7,0,,,3,356
34284697,6302448,2,0,,,1,40
34284883,258844868,1,19,6/22/19,8.38,1,5
34285156,258248138,1,5,6/27/19,2.54,2,179
34285226,258848718,30,0,,,1,36
34285510,23831365,10,1,6/1/19,0.79,1,18
34285600,218417875,1,10,6/23/19,4.41,1,365
34285612,258248138,1,4,6/25/19,1.88,2,160
34286519,219517861,29,0,,,327,221
34286555,10714931,5,7,7/1/19,3.33,4,14
34286793,132065326,3,1,6/29/19,1,1,83
34286828,101856518,3,0,,,1,0
34287159,64487276,5,4,7/3/19,3.33,1,193
34288305,219517861,29,0,,,327,340
34289101,256921050,6,3,6/26/19,2.2,2,333
34289331,219517861,29,0,,,327,324
34289867,258892159,1,0,,,1,20
34291583,219517861,29,0,,,327,351
34299690,254104585,2,12,7/7/19,5.54,3,349
34301284,257813708,3,6,6/23/19,3.27,1,162
34301415,257897148,5,6,6/19/19,3.46,1,132
34301679,258753303,3,7,7/1/19,3.89,1,231
34302031,133588507,3,6,7/5/19,3.05,1,37
34302049,17831516,30,0,,,1,235
34302570,254104585,1,22,7/6/19,10.31,3,347
34303799,116674915,6,2,6/10/19,1.46,1,4
34303993,258978893,4,4,6/25/19,2.5,1,64
34304190,257674218,6,5,7/7/19,5,1,41
34304576,17655984,4,0,,,1,29
34305085,258249038,5,4,6/26/19,4,1,109
34305492,258001528,4,4,7/2/19,2.79,1,157
34305767,92204575,1,1,5/27/19,0.7,1,0
34306257,131647128,30,0,,,25,290
34306554,33036193,3,0,,,2,52
34306772,107434423,30,0,,,232,323
34306797,258251034,2,2,5/27/19,1.15,1,14
34306801,107434423,30,0,,,232,334
34306827,107434423,30,0,,,232,43
34307310,20500770,3,4,6/30/19,1.97,1,4
34308485,94111558,5,5,6/27/19,3.26,1,222
34308774,258800798,1,9,7/1/19,4.58,1,190
34309096,31367619,3,0,,,1,89
34309557,107434423,30,0,,,232,301
34309941,206094855,10,0,,,1,69
34310607,222049462,1,14,7/1/19,6.46,2,88
34311549,219517861,29,0,,,327,333
34312163,95570540,1,1,6/28/19,1,3,179
34312239,22070428,1,1,5/10/19,0.5,1,35
34312320,219517861,29,0,,,327,220
34312985,544721,1,0,,,1,8
34313143,219517861,29,0,,,327,337
34313601,29659188,2,11,7/6/19,5.69,1,112
34313928,19903807,3,1,6/15/19,1,3,45
34313960,219517861,29,0,,,327,333
34314231,70155821,3,1,6/2/19,0.81,1,12
34315235,219517861,29,0,,,327,343
34315546,50597569,2,7,6/22/19,3.39,1,1
34315737,259063599,1,3,7/3/19,1.29,1,177
34315945,259066380,12,0,,,1,0
34316575,256235740,2,0,,,3,365
34316644,145878384,3,0,,,7,320
34316785,109843377,7,0,,,2,88
34316788,258159396,5,6,7/5/19,3.1,1,136
34316911,259076960,2,2,6/4/19,1.4,1,16
34316984,219548549,1,3,6/30/19,1.34,2,365
34317148,259078758,1,0,,,3,89
34317924,219517861,29,0,,,327,343
34318100,259087876,1,3,7/2/19,1.58,7,126
34318362,120804342,2,6,7/1/19,3.53,2,346
34318710,21010752,4,0,,,2,8
34318915,114828297,1,1,5/5/19,0.45,1,5
34319441,46081317,25,0,,,3,199
34320238,224317184,3,0,,,8,255
34320465,234274506,1,7,7/1/19,3.62,1,158
34320892,257869899,6,3,6/7/19,2.05,1,123
34321146,257876445,6,0,,,1,140
34321295,3270796,2,7,6/28/19,3.62,2,55
34321465,3270796,2,0,,,2,10
34323565,219517861,29,0,,,327,365
34323571,219517861,29,0,,,327,220
34323636,219517861,2,0,,,327,289
34323638,219517861,29,0,,,327,333
34323686,219517861,29,0,,,327,331
34323697,219517861,29,0,,,327,338
34323711,219517861,29,0,,,327,221
34323730,219517861,29,0,,,327,337
34324284,137358866,30,0,,,103,0
34327434,3635302,3,1,5/20/19,0.6,3,1
34329708,9811865,2,1,6/17/19,1,1,0
34330345,218511760,1,0,,,1,0
34330817,240239465,2,0,,,2,84
34331364,258250399,5,3,6/26/19,3,1,135
34331687,252440873,31,0,,,1,69
34331925,2463994,1,1,5/14/19,0.54,1,0
34332734,1478269,6,1,6/21/19,1,2,0
34334035,19903807,3,1,5/23/19,0.64,3,48
34334524,236425271,1,6,6/29/19,2.95,1,299
34334609,258589420,1,12,7/3/19,5.45,7,179
34335188,221634296,2,4,6/19/19,2.31,1,274
34335356,236018119,1,0,,,3,0
34336004,51027036,3,0,,,1,45
34336086,258589420,1,6,7/7/19,2.73,7,176
34336135,259207391,1,4,7/4/19,2.26,3,356
34336147,8500390,2,3,6/23/19,1.8,1,0
34336194,258589420,1,12,7/6/19,5.37,7,180
34336328,78312516,4,2,7/3/19,0.91,1,4
34336417,258589420,1,11,6/26/19,4.93,7,176
34336740,131647128,30,2,6/15/19,1.36,25,322
34336812,259229690,1,5,6/30/19,2.59,4,23
34337032,131647128,30,0,,,25,181
34337151,62014210,15,0,,,1,24
34337153,34209884,3,1,5/31/19,0.75,1,158
34337267,29582232,3,5,6/30/19,5,5,113
34337319,131647128,30,1,5/13/19,0.53,25,189
34337574,157068054,3,8,7/5/19,4.07,1,16
34337649,70528858,2,7,6/21/19,3.82,1,124
34337805,7505535,1,0,,,1,180
34337953,258589420,1,11,7/7/19,5,7,179
34338645,233270180,30,1,5/7/19,0.48,1,69
34338806,18270302,4,2,6/10/19,1.3,2,77
34339330,250689404,3,9,7/6/19,4.58,1,94
34339714,246887851,2,6,6/29/19,2.77,1,292
34340299,41213523,2,4,5/8/19,1.88,1,0
34340357,4852748,3,1,5/22/19,0.63,6,365
34340593,247092108,1,2,5/22/19,1.05,3,281
34340758,257406510,4,4,7/1/19,2.26,1,65
34340833,259078758,1,5,6/30/19,3,3,89
34340887,259261655,1,7,6/16/19,3.18,1,25
34341008,247092108,1,0,,,3,0
34341449,259078758,1,4,6/30/19,1.76,3,89
34341588,5588820,3,4,7/1/19,2.93,1,1
34341669,219517861,29,0,,,327,361
34341721,23436595,1,5,6/15/19,3.06,2,138
34341994,219517861,29,1,6/24/19,1,327,339
34343028,259282634,1,0,,,1,180
34343208,34689714,1,10,6/23/19,4.76,5,357
34343752,5007316,1,6,6/29/19,2.77,1,2
34343990,7931702,1,2,6/18/19,1.2,1,0
34344713,164907052,14,0,,,1,2
34345079,251859047,2,2,6/18/19,2,3,158
34345206,6556741,2,3,7/2/19,1.84,4,22
34345469,259307063,2,11,7/4/19,6.23,1,102
34345750,134762059,1,2,6/11/19,0.88,2,365
34345976,175166282,30,0,,,1,49
34346014,3203693,6,1,7/3/19,1,1,7
34350718,207795404,30,0,,,2,115
34352766,259357065,3,0,,,1,0
34353572,255697979,30,0,,,2,365
34353944,255697979,30,0,,,2,334
34356012,30686388,4,1,6/18/19,1,1,19
34356642,259380331,3,8,6/25/19,3.87,1,359
34356850,1413085,14,0,,,1,0
34357913,6600505,6,0,,,2,67
34358402,259393574,4,0,,,1,70
34358866,19201987,2,2,7/2/19,2,1,86
34360431,65770853,2,1,5/12/19,0.51,1,11
34361793,259229690,1,4,5/27/19,2.07,4,56
34362400,234623462,3,0,,,1,365
34363827,34741551,30,0,,,1,0
34363955,10166570,1,1,5/10/19,0.5,1,0
34364713,259229690,1,5,7/7/19,2.54,4,76
34364716,2123674,3,0,,,1,83
34365364,68869481,10,3,6/23/19,2.09,1,5
34365445,259229690,1,4,7/5/19,2.22,4,75
34366331,87573942,7,1,7/5/19,1,1,93
34367165,259459612,2,2,6/19/19,1.4,1,0
34368051,95570540,1,1,6/26/19,1,3,363
34368310,259468466,4,12,7/3/19,6.67,2,168
34368412,259087876,1,8,6/23/19,4.21,7,50
34368774,42916011,8,0,,,2,363
34368927,20906077,4,3,6/1/19,1.55,1,0
34369031,205386178,2,1,6/11/19,1,1,4
34369458,61924400,4,5,7/7/19,3.06,1,219
34369607,178924110,1,9,6/21/19,4.09,2,97
34369689,256743247,2,7,7/5/19,5.68,2,302
34370061,259087876,1,5,6/6/19,2.42,7,51
34370217,62066342,1,2,6/5/19,0.94,2,1
34370296,89599593,1,2,6/30/19,2,1,176
34370336,6556741,3,1,5/11/19,0.5,4,31
34370526,4852748,3,0,,,6,365
34370542,38216858,1,0,,,4,362
34370821,137358866,30,0,,,103,10
34371018,85165113,3,3,6/1/19,1.73,2,120
34371021,259491984,1,0,,,1,362
34371113,231727934,5,1,5/24/19,0.65,1,43
34371447,38216858,1,0,,,4,365
34371913,6080024,1,3,6/11/19,1.64,1,0
34372376,259505436,2,3,6/16/19,1.53,1,83
34372753,40038018,5,2,6/9/19,1,1,132
34373538,258580215,6,3,6/25/19,2.5,1,93
34373985,34643568,3,4,7/2/19,3,6,90
34374201,87020760,3,4,6/14/19,2.22,1,26
34375381,179857032,3,2,6/9/19,1.11,1,0
34378303,259544961,3,3,7/2/19,1.8,1,56
34378941,76679800,28,1,5/5/19,0.46,2,51
34383329,53254710,2,4,6/30/19,1.9,1,76
34383611,877452,5,0,,,1,0
34384453,259262728,3,4,7/1/19,2.45,1,23
34384580,48859528,3,2,7/1/19,1.43,1,0
34384645,219738858,365,4,5/17/19,1.9,5,305
34384745,104084124,2,9,6/28/19,4.15,1,317
34384911,107434423,30,0,,,232,309
34384950,107434423,30,0,,,232,235
34384958,57412032,30,0,,,1,192
34385166,91263364,4,0,,,1,66
34386648,27973267,2,4,6/1/19,2.35,5,39
34387952,244229787,2,1,6/5/19,0.88,1,61
34387993,257867265,5,3,6/26/19,1.91,1,119
34388266,35645401,3,1,5/12/19,0.52,1,0
34388360,191407795,2,0,,,1,327
34388788,257999371,5,9,7/1/19,4.66,1,164
34389381,259474660,5,6,7/1/19,3.27,1,182
34389680,221645033,1,1,5/5/19,0.45,5,328
34389896,258035043,1,14,6/30/19,6.36,2,249
34389997,258577680,6,2,5/27/19,1.33,1,101
34390308,27973267,1,9,7/2/19,5.19,5,84
34390645,27973267,1,4,6/22/19,2.31,5,160
34390686,185401573,1,10,7/5/19,5,1,179
34390910,27973267,1,7,6/21/19,5.12,5,185
34390993,259623238,3,0,,,1,0
34391029,258221896,6,7,6/22/19,3.56,1,100
34391036,27973267,1,9,6/29/19,5.19,5,188
34391119,259623647,4,0,,,1,88
34391530,23458616,4,4,6/15/19,2.67,1,143
34391964,257837216,5,5,6/24/19,3.19,1,221
34392044,178924110,1,11,6/20/19,5.08,2,121
34392073,166700941,5,8,7/1/19,3.81,1,145
34392081,259630588,1,28,6/26/19,14,2,20
34392407,258754678,2,7,7/4/19,4.2,1,189
34392437,259447786,2,4,6/23/19,2.55,1,101
34392767,48146336,30,1,6/11/19,1,20,340
34393554,247013511,2,3,5/19/19,1.5,6,36
34393812,95688223,4,6,6/28/19,5.29,1,92
34393891,234270791,3,1,5/22/19,0.63,3,178
34393999,258783968,2,1,6/24/19,1,1,302
34394253,233831164,3,0,,,1,11
34394888,137358866,30,0,,,103,246
34396019,259483928,1,1,6/2/19,0.79,1,70
34396219,3414140,3,6,6/27/19,4.86,1,45
34396674,137358866,30,0,,,103,242
34396747,95570540,1,1,6/14/19,1,3,364
34396858,37149108,3,0,,,1,364
34397198,259087876,1,6,6/28/19,3.21,7,67
34397351,15546865,5,2,6/12/19,1.46,1,240
34397646,257035928,3,4,7/7/19,4,1,252
34397915,69720852,7,1,7/2/19,1,3,59
34398878,221275418,2,7,6/23/19,3.44,3,360
34399142,259683532,3,10,7/2/19,5.26,1,152
34399221,6279234,4,1,7/8/19,1,1,8
34399801,21040187,7,1,5/31/19,0.77,1,25
34399874,241322481,3,6,6/29/19,3.4,1,180
34399984,259690766,2,4,7/1/19,2.35,1,325
34400497,259694336,4,3,6/10/19,1.76,1,69
34401135,226339724,2,1,5/5/19,0.45,10,361
34401334,226339724,2,4,6/12/19,1.82,10,350
34401906,34075689,7,2,5/29/19,1.22,3,38
34402039,1237632,7,0,,,1,0
34402760,256569979,30,1,5/28/19,0.71,1,0
34403759,50052968,2,9,7/1/19,4.91,3,64
34404561,256573368,3,1,5/17/19,0.57,1,186
34410542,253448038,3,12,6/25/19,6.92,2,61
34411020,259427246,1,4,6/10/19,2,3,343
34411728,17622034,3,0,,,1,5
34413436,223087887,1,12,7/7/19,6,8,351
34413482,172369331,5,1,5/31/19,0.75,10,129
34413765,117364815,30,0,,,1,359
34414240,258254263,5,4,6/22/19,2.67,1,93
34414462,86181642,1,5,6/16/19,2.38,1,24
34415309,816014,90,0,,,1,193
34415315,4617977,20,0,,,1,12
34415448,2126138,2,3,6/23/19,2,1,8
34415489,258003068,5,5,6/18/19,2.68,1,159
34415580,17477908,30,0,,,10,365
34415643,22553147,1,9,7/4/19,8.18,3,318
34415755,259796664,1,0,,,10,341
34415817,241454071,2,4,7/4/19,4,2,27
34416046,212171922,1,9,6/19/19,4.35,1,147
34416169,251311623,2,4,6/16/19,2.35,5,168
34416233,33229910,7,0,,,1,58
34416461,251311623,2,3,7/8/19,1.48,5,167
34416547,259796664,1,2,7/5/19,1.62,10,341
34416741,259796664,1,3,6/10/19,2.05,10,357
34416762,251311623,2,4,6/30/19,2.14,5,164
34416958,251311623,2,8,7/4/19,6.67,5,171
34417476,259796664,1,9,6/20/19,4.15,10,360
34417565,93598122,2,7,6/23/19,3.44,1,31
34417762,259796664,1,15,7/3/19,7.26,10,348
34417846,258629654,6,8,7/5/19,4.36,1,158
34418059,6710372,2,2,6/2/19,1.36,1,5
34418130,259816232,1,0,,,2,365
34418565,251229393,4,2,6/12/19,1.11,2,298
34418592,243129380,2,6,6/21/19,3.05,4,122
34419094,259796664,1,9,6/23/19,4.5,10,357
34419243,259796664,1,7,6/1/19,3.44,10,352
34419244,259796664,1,8,7/7/19,4.14,10,360
34419247,259796664,1,9,6/16/19,6.28,10,358
34419439,189421403,2,2,6/10/19,1,3,59
34419562,259826953,3,4,6/4/19,2.26,2,180
34419723,34356520,2,7,6/16/19,4.04,1,104
34419753,259796664,1,15,7/3/19,7.14,10,350
34419834,258073534,6,5,6/16/19,2.59,1,105
34419922,211941129,1,0,,,2,0
34420067,163012750,6,0,,,1,44
34420423,19509387,2,1,5/26/19,0.68,1,0
34420441,246680134,1,11,7/7/19,5.59,2,58
34420574,259838485,1,8,6/23/19,4.71,1,51
34420605,178689185,4,3,5/27/19,1.64,1,145
34420814,219727469,1,2,5/21/19,1.05,4,9
34421245,840868,4,0,,,2,67
34421507,259846443,2,10,6/25/19,5,1,24
34421663,259816232,1,0,,,2,179
34422468,7633037,25,0,,,2,73
34422726,234422924,1,2,6/16/19,1.43,1,18
34423018,187611907,30,0,,,1,90
34424598,140830391,2,1,6/24/19,1,9,335
34425422,259880452,2,4,6/24/19,2.35,2,311
34427740,48978249,1,0,,,2,72
34428476,257802323,3,3,7/6/19,2.05,1,243
34429111,247453895,2,2,6/1/19,1.43,3,358
34429703,259376960,2,6,7/1/19,3.53,1,192
34432701,20012998,3,3,6/30/19,2.31,2,322
34433240,193835968,2,10,6/30/19,5.56,1,173
34435500,259945322,3,2,6/8/19,0.97,1,45
34436245,186302609,9,0,,,1,141
34438157,10568305,1,2,6/24/19,2,1,325
34438417,145319773,6,3,6/20/19,3,1,279
34439098,20025889,60,0,,,2,87
34439212,4056392,4,1,5/27/19,0.7,1,0
34439328,20025889,60,0,,,2,87
34440093,73195328,7,2,6/26/19,1.71,1,30
34441627,259968030,3,1,5/14/19,0.53,1,105
34441659,210800523,4,0,,,1,0
34442975,237729032,1,1,6/10/19,1,2,340
34443205,35819327,2,1,7/2/19,1,1,0
34443679,260009677,2,14,7/6/19,7.92,1,354
34444336,174785358,1,4,6/14/19,2.07,7,64
34444744,147762665,1,12,6/24/19,6.21,3,315
34444939,260021770,2,7,7/4/19,4.12,1,4
34446024,4365051,2,1,6/30/19,1,1,0
34446327,140823633,2,4,7/3/19,2.22,1,263
34446644,77220567,3,1,6/29/19,1,1,67
34446664,260038086,3,2,6/3/19,1.46,1,24
34446800,117187237,14,6,6/19/19,5,1,0
34446898,174785358,1,4,6/22/19,2.03,7,71
34446902,164051353,1,7,6/28/19,3.75,3,87
34447284,50868008,2,1,6/21/19,1,1,229
34447510,16212805,5,0,,,1,0
34447529,260046126,1,2,6/30/19,1.33,1,346
34448753,116874533,2,8,7/2/19,4.44,2,330
34449001,260062581,5,3,6/23/19,2.73,1,0
34449070,133398247,1,8,6/24/19,4.44,1,157
34449441,6556741,3,6,7/1/19,2.9,4,20
34449879,20810804,85,0,,,1,228
34450013,120875818,1,6,6/29/19,3.91,2,167
34451049,54678020,2,8,6/24/19,4.36,1,67
34451494,258431072,3,2,6/9/19,1.67,1,212
34453822,260191397,1,7,6/17/19,4.04,7,296
34453823,260191397,1,0,,,7,293
34453824,260191397,1,0,,,7,294
34453826,260191397,1,0,,,7,300
34453828,260191397,1,2,6/15/19,2,7,300
34453829,260191397,1,2,6/3/19,1.36,7,298
34453830,260191397,1,0,,,7,256
34461661,53105192,1,8,6/12/19,3.87,1,3
34462649,176899233,1,0,,,2,27
34464380,260159741,1,9,6/22/19,6,1,202
34464505,8033432,1,6,6/23/19,3.4,4,116
34465119,6167891,4,2,7/2/19,2,1,14
34465167,22146650,2,2,6/15/19,1.36,1,52
34465289,20537772,2,3,6/29/19,3,1,43
34466803,1752807,1,3,7/2/19,1.58,2,0
34467399,27493716,1,2,7/2/19,1.3,2,361
34468427,257654201,6,4,7/1/19,2.26,1,45
34468721,259776956,1,5,6/23/19,4.41,5,365
34470040,190869074,10,1,5/25/19,0.65,1,90
34470862,75566080,4,2,6/24/19,2,1,71
34470949,255234351,1,0,,,4,326
34470950,255234351,1,0,,,4,355
34470953,255234351,1,0,,,4,269
34470954,255234351,1,0,,,4,362
34471524,159014432,2,2,6/11/19,1.76,1,245
34472646,260209224,4,0,,,3,135
34473196,258741560,3,5,7/1/19,3.26,1,212
34473487,231548638,5,8,6/26/19,4.29,1,155
34473786,229060975,14,0,,,1,329
34473821,79461666,3,2,7/1/19,1.13,3,8
34474349,256533375,31,1,5/31/19,0.77,1,182
34475000,220847379,3,3,7/1/19,2.43,1,345
34475551,332521,4,0,,,1,5
34475553,6913402,1,0,,,1,55
34476591,81133553,3,0,,,1,156
34477538,50364039,2,0,,,3,314
34477772,22577148,1,3,6/16/19,1.53,7,136
34477790,244817841,7,2,6/1/19,1.2,13,258
34478107,109847539,7,0,,,2,73
34478114,26483902,2,0,,,1,157
34478311,3250169,3,3,6/2/19,1.76,1,66
34478598,260209224,3,0,,,3,153
34478718,257642062,5,4,7/6/19,4,1,135
34478719,52796837,6,8,7/5/19,5.22,1,43
34478766,244817841,7,3,6/14/19,1.7,13,296
34479102,69516382,1,4,6/23/19,2.45,1,50
34479640,89309763,20,0,,,1,79
34479995,244817841,7,4,6/29/19,2.35,13,282
34480144,244817841,7,3,6/7/19,1.61,13,239
34481124,144522384,2,0,,,1,0
34482823,260186993,2,1,6/24/19,1,1,97
34482998,260299060,1,7,7/1/19,4.04,1,2
34483343,260425153,1,0,,,14,365
34483424,260425153,1,0,,,14,245
34483425,260425153,1,2,6/30/19,2,14,365
34483426,260425153,1,0,,,14,343
34483427,260425153,1,0,,,14,361
34483430,260425153,1,0,,,14,351
34483431,260425153,1,3,6/16/19,2.43,14,365
34483432,260425153,1,1,6/30/19,1,14,349
34483433,260425153,1,0,,,14,350
34483434,260425153,1,0,,,14,362
34483436,260425153,1,1,6/15/19,1,14,357
34483439,260425153,1,0,,,14,355
34483440,260425153,1,0,,,14,336
34483443,260425153,1,1,6/8/19,1,14,340
34485281,260861596,1,0,,,7,276
34485282,260861596,1,1,6/16/19,1,7,328
34485283,260861596,1,1,6/26/19,1,7,270
34485284,260861596,1,0,,,7,266
34485285,260861596,1,1,7/1/19,1,7,292
34485286,260861596,1,0,,,7,325
34485289,260861596,1,0,,,7,331
34485317,261761719,1,0,,,6,297
34485694,261761719,1,0,,,6,299
34485697,261761719,1,0,,,6,290
34485698,261761719,1,0,,,6,294
34485699,261761719,1,0,,,6,299
34485702,261761719,1,0,,,6,271
34485737,261632622,1,0,,,9,307
34485738,261632622,1,0,,,9,283
34485739,261632622,1,0,,,9,317
34485740,261632622,1,0,,,9,301
34485741,261632622,1,1,6/8/19,0.94,9,317
34485742,261632622,1,4,6/24/19,3,9,309
34485745,261632622,1,3,6/16/19,3,9,318
34485746,261632622,1,1,6/12/19,1,9,317
34485747,261632622,1,0,,,9,311
34486925,261761196,1,0,,,8,309
34487108,261761196,1,0,,,8,321
34487247,261761196,1,0,,,8,318
34487373,261761196,1,0,,,8,319
34487491,261761196,1,0,,,8,311
34489385,260639745,1,2,7/3/19,2,15,349
34489569,260251845,3,4,6/14/19,2.5,1,63
34489715,260639745,1,5,7/3/19,5,15,304
34489717,260639745,1,0,,,15,358
34489718,260639745,1,0,,,15,359
34489721,260639745,1,0,,,15,336
34489723,260639745,1,0,,,15,296
34489725,260639745,1,1,6/16/19,1,15,351
34489727,260639745,1,0,,,15,349
34489729,260639745,1,0,,,15,232
34490350,260618374,1,0,,,13,356
34490351,260618374,1,0,,,13,335
34490353,260618374,1,0,,,13,351
34490354,260618374,1,0,,,13,341
34490356,260618374,1,0,,,13,353
34490357,260618374,1,0,,,13,343
34490359,260618374,1,0,,,13,312
34490360,260618374,1,0,,,13,351
34490361,260618374,1,0,,,13,352
34490362,260618374,1,0,,,13,344
34490363,260618374,1,0,,,13,358
34490364,260618374,1,0,,,13,364
34490368,260618374,1,0,,,13,362
34490371,260639745,1,0,,,15,201
34490373,260639745,1,0,,,15,359
34490375,260639745,1,0,,,15,328
34490376,260639745,1,2,7/3/19,2,15,359
34490377,260639745,1,4,7/7/19,4,15,359
34490379,260639745,1,0,,,15,292
34491611,261750091,1,2,7/7/19,2,7,0
34491852,261750091,1,1,6/30/19,1,7,320
34491871,261750091,1,0,,,7,320
34491883,261750091,1,0,,,7,319
34491885,261750091,1,0,,,7,230
34491916,261750091,1,0,,,7,315
34491918,261750091,1,0,,,7,262
34492121,259391287,2,11,6/30/19,6.11,1,268
34492605,260352154,1,1,6/5/19,0.86,1,281
34493247,257396181,30,1,6/21/19,1,1,342
34493353,28371926,2,9,6/25/19,4.82,1,87
34495013,66266373,1,8,7/7/19,4.9,1,15
34495704,160349432,30,0,,,1,8
34498121,260379800,3,0,,,1,112
34498360,26413356,36,0,,,1,0
34498482,6397405,2,2,6/9/19,1.76,1,15
34498765,260383024,2,11,7/3/19,7.02,1,264
34498925,7087084,1,2,5/27/19,1.36,1,236
34499063,247013511,2,8,6/23/19,4.36,6,336
34500224,253727905,4,4,6/27/19,2.26,1,260
34500384,14758945,4,2,6/23/19,1.36,1,3
34501274,1486824,2,2,6/2/19,1.4,1,0
34501332,74514078,3,5,6/26/19,3,1,33
34501531,11389064,3,2,7/1/19,0.98,1,5
34501725,16903474,21,0,,,1,219
34501825,40707667,1,12,7/4/19,5.9,1,27
34502284,18263672,2,3,6/16/19,1.73,1,35
34502763,260411862,1,2,7/1/19,2,1,363
34502889,260413032,2,3,7/2/19,3,1,268
34504058,260420558,2,4,6/21/19,2.22,1,169
34504385,260045150,2,5,6/16/19,2.83,1,0
34504407,9910595,2,0,,,1,113
34504929,109389069,2,7,7/3/19,3.33,1,4
34504997,252646618,1,2,6/24/19,2,2,0
34507958,225659989,1,10,7/6/19,5.08,1,280
34508048,63554174,30,4,6/10/19,2.35,1,133
