host_id,host_name,list_id,neighbourhood_group,neighbourhood,calculated_host_listings_count
7728754,Malika,33049114,Brooklyn,Crown Heights,4
245681626,Helena & Jim,33049134,Manhattan,East Village,1
77698412,Mié,33049970,Brooklyn,Bedford-Stuyvesant,1
29461390,Sharone,33050172,Manhattan,Upper West Side,1
240717293,Carla,33050650,Brooklyn,Vinegar Hill,1
248788151,Anayah,33055126,Manhattan,Hell's Kitchen,1
1648510,Lee,33060504,Manhattan,Roosevelt Island,1
247937619,Jessy,33060929,Manhattan,Lower East Side,1
7289570,Shelley,33061311,Brooklyn,Bedford-Stuyvesant,1
248421148,Justin,33061453,Manhattan,Roosevelt Island,2
140630987,Jiali,33061842,Queens,Flushing,6
248818787,J. Westley,33063156,Brooklyn,Bedford-Stuyvesant,1
11305100,Shae,33064746,Manhattan,Harlem,1
118375653,Charlene,33064805,Manhattan,Two Bridges,3
2392755,Chase,33065137,Brooklyn,Flatbush,1
248161322,Sergii,33067252,Brooklyn,Bushwick,14
248856446,Bilikis,33067318,Queens,Rockaway Beach,1
25370675,Geovanny,33068174,Queens,Elmhurst,1
248036814,Anton,33068756,Manhattan,Financial District,1
130476089,Lennon,33069506,Manhattan,Chelsea,2
10478551,Lyora,33069533,Brooklyn,Clinton Hill,1
248714625,Janneth,33069555,Queens,East Elmhurst,1
16098958,Jeremy & Laura,33070416,Manhattan,Midtown,96
16098958,Jeremy & Laura,33071794,Manhattan,Midtown,96
195657353,Carolina,33071843,Brooklyn,Bushwick,2
219517861,Sonder (NYC),33072230,Manhattan,Financial District,327
240480084,Brittany,33072533,Brooklyn,Williamsburg,1
16098958,Jeremy & Laura,33072686,Manhattan,Hell's Kitchen,96
248901969,Tugce,33072698,Manhattan,Murray Hill,1
16098958,Jeremy & Laura,33072804,Manhattan,Midtown,96
195657353,Carolina,33073934,Brooklyn,Bushwick,2
247446830,Krista,33075317,Manhattan,Harlem,2
4221836,Rebekah,33075770,Manhattan,Lower East Side,1
4037192,Lukasz,33077121,Queens,Middle Village,1
248944703,Sasha,33077150,Manhattan,Murray Hill,1
248956396,Leoluis,33078339,Brooklyn,Bushwick,1
2931897,Shiri,33078564,Brooklyn,Crown Heights,1
248971429,Tzlil,33080376,Brooklyn,Bedford-Stuyvesant,1
223574944,Carly,33080606,Manhattan,Kips Bay,2
88497114,Veronica,33085491,Brooklyn,Bedford-Stuyvesant,1
65887955,Mike,33086413,Queens,Astoria,1
248161322,Sergii,33087134,Brooklyn,Bushwick,14
28408288,Jeannette,33087999,Brooklyn,Bushwick,1
249030378,Gloria,33089083,Brooklyn,Bedford-Stuyvesant,1
713776,Hayley,33090783,Brooklyn,Williamsburg,1
245637171,Min,33093166,Manhattan,East Village,8
248161322,Sergii,33093855,Brooklyn,Bushwick,14
230917343,Joseph,33094168,Manhattan,Midtown,1
249069377,Natasha,33094220,Manhattan,Greenwich Village,1
247796242,Justin,33094281,Manhattan,Midtown,1
28770493,Haley,33094364,Manhattan,West Village,1
29349060,Ode,33094622,Queens,St. Albans,3
8661986,Eugene,33096377,Manhattan,Stuyvesant Town,1
182434290,Ana Maria,33096564,Queens,Ditmars Steinway,2
249104360,Arkady,33097219,Staten Island,Grymes Hill,1
248554249,Ammy,33097224,Manhattan,Midtown,1
4401527,Pouliasis,33097308,Brooklyn,Clinton Hill,1
248975053,Richard,33098823,Manhattan,Financial District,1
249146659,Anne,33100876,Brooklyn,Bushwick,1
147827717,Julie,33101073,Manhattan,Upper East Side,1
4129805,Evelyn,33101286,Manhattan,West Village,5
141645843,Gedan,33102485,Queens,Jamaica,2
248161322,Sergii,33107400,Brooklyn,Bushwick,14
39890192,Laura,33107548,Manhattan,Upper West Side,12
39890192,Laura,33107690,Manhattan,Upper West Side,12
244371444,Nicole,33108984,Queens,Sunnyside,1
211906172,Sercan,33110021,Queens,Rego Park,1
11776513,Yuki,33110303,Manhattan,Upper East Side,1
153356660,Johnathen,33111095,Brooklyn,Bushwick,1
249243301,Ysa,33112368,Bronx,Mount Hope,1
39653778,Greg,33112524,Manhattan,East Village,1
27785287,Bendji,33112929,Brooklyn,Flatbush,1
140630987,Jiali,33113865,Queens,Flushing,6
2919299,Sean,33113990,Manhattan,Chelsea,1
140830391,Jay,33114243,Manhattan,Harlem,9
4276261,Yara,33115153,Manhattan,East Village,1
10530947,Miguel,33115218,Manhattan,East Village,1
249279890,Stella,33115959,Manhattan,Lower East Side,1
38604449,Pasang,33116655,Queens,Woodside,2
249297875,Guoxin,33117486,Bronx,Woodlawn,1
249291429,Boho,33117497,Brooklyn,Clinton Hill,2
15807180,Michael,33118582,Manhattan,Upper West Side,3
26754841,Deo,33119736,Manhattan,West Village,2
42540127,Tio,33119863,Queens,Bayside,1
86190506,Daniel,33120664,Queens,Astoria,1
56349939,Oliver,33123667,Manhattan,Lower East Side,1
249309586,Hoon J,33126746,Manhattan,Chinatown,1
29349060,Ode,33127307,Queens,St. Albans,3
245002893,Christopher,33127624,Queens,Rosedale,2
2537981,Laura,33127817,Brooklyn,Bushwick,1
249042333,Jerry,33128125,Manhattan,Harlem,1
41941061,Johanna,33129033,Manhattan,Hell's Kitchen,1
4094038,Alex,33129377,Brooklyn,Williamsburg,4
249404981,Susan,33129394,Manhattan,Inwood,1
65574027,Liv,33130688,Manhattan,Upper East Side,1
52584817,Gabriel,33131785,Manhattan,East Village,1
249286477,Green,33133218,Manhattan,Harlem,1
109448921,Mark,33133219,Brooklyn,Prospect-Lefferts Gardens,1
74373729,Shah,33133321,Queens,Bayside,1
120296922,Miriam,33133919,Brooklyn,Carroll Gardens,1
50741398,Jessica,33134698,Manhattan,Upper West Side,4
81867025,Lauren,33135126,Brooklyn,Bedford-Stuyvesant,1
6520032,Carolina,33135391,Manhattan,West Village,1
549971,Ginta,33135591,Manhattan,Chinatown,1
130981288,Geoffrey,33135950,Brooklyn,Flatbush,1
116826665,Christina,33136564,Brooklyn,Red Hook,1
247120058,William,33137479,Manhattan,Murray Hill,1
36793116,Ilan,33138120,Manhattan,Midtown,1
249495371,Shayaa,33138268,Brooklyn,Bushwick,1
209557185,Isabella,33138276,Manhattan,Financial District,1
39362079,Jon,33138360,Brooklyn,Crown Heights,1
42732656,Jesse,33138453,Brooklyn,Greenpoint,1
249500632,Mike,33138741,Manhattan,Harlem,1
249500015,Pedro,33138874,Bronx,Soundview,1
5944855,Melissa,33140204,Brooklyn,Bedford-Stuyvesant,1
128369561,Frampton,33140984,Brooklyn,Bushwick,1
3988394,Adam,33141479,Brooklyn,South Slope,1
19303369,Hiroki,33141938,Manhattan,Inwood,37
248747777,Drake,33142839,Manhattan,Chelsea,1
196872053,Marina,33148781,Brooklyn,Brighton Beach,2
1852219,Douglas And Juthamas,33151516,Queens,Astoria,1
104796372,Eric,33153247,Queens,Astoria,1
82524498,Javier,33154427,Brooklyn,Crown Heights,1
90131587,Yu Qun,33154669,Queens,Elmhurst,1
190643075,Ally,33155086,Brooklyn,Bay Ridge,1
34014150,Barry,33155194,Brooklyn,Bedford-Stuyvesant,1
13564519,Rebecca,33155206,Manhattan,Midtown,1
3401286,Katalin,33155771,Brooklyn,Williamsburg,1
249637449,Inna,33155909,Manhattan,Harlem,1
36477189,David,33155912,Brooklyn,Brooklyn Heights,1
8902538,Laura,33155996,Brooklyn,Bedford-Stuyvesant,1
2928681,Santiago,33156123,Brooklyn,Bushwick,1
95604631,Tom,33156210,Brooklyn,Williamsburg,1
61256671,Jason,33156988,Manhattan,Tribeca,1
92190906,Brenda,33157003,Brooklyn,Flatlands,1
138994918,Priscila,33157359,Manhattan,East Harlem,1
249649095,Tenzin,33157502,Queens,East Elmhurst,1
28460706,Roger,33157841,Brooklyn,Bedford-Stuyvesant,1
249661823,Cara,33159062,Manhattan,Lower East Side,1
231138233,Filiz,33159289,Manhattan,East Harlem,5
249676515,Karen,33161019,Queens,Rosedale,1
131647128,Emily,33161119,Manhattan,Upper West Side,25
9293730,Inna,33162983,Manhattan,Upper West Side,16
249291429,Boho,33163633,Brooklyn,Bedford-Stuyvesant,2
3502098,Cecilia,33164622,Brooklyn,Williamsburg,1
249708372,Gabriel,33165620,Queens,Long Island City,1
21524809,Jeremy,33167738,Brooklyn,Williamsburg,1
77393311,Edgar,33168074,Queens,Woodhaven,1
168565806,Paolo,33168966,Manhattan,Lower East Side,2
219333557,Rafael,33169141,Queens,East Elmhurst,7
389297,Jonathan,33169495,Brooklyn,Boerum Hill,1
1602809,Christina,33169786,Brooklyn,Prospect-Lefferts Gardens,1
233917490,Yoannie,33169890,Manhattan,Upper West Side,1
165054817,Johanna,33170496,Bronx,Pelham Bay,1
177396569,Yanina,33171891,Manhattan,Hell's Kitchen,3
231138233,Filiz,33172245,Manhattan,East Harlem,5
231138233,Filiz,33172249,Manhattan,East Harlem,5
114736959,Ed,33175415,Brooklyn,Gravesend,6
1940153,Dan & Bliss,33181402,Brooklyn,Bedford-Stuyvesant,1
23276234,Samantha,33183013,Brooklyn,Williamsburg,1
107434423,Blueground,33184032,Manhattan,Kips Bay,232
249846765,Cy,33184311,Manhattan,East Village,1
89035025,Leanne,33184502,Brooklyn,Williamsburg,1
41089134,Carissa,33185502,Brooklyn,Red Hook,1
145975067,Ousmane,33186696,Manhattan,Harlem,3
64689615,Vivienne,33186806,Manhattan,Upper West Side,1
72031522,Vanessa,33186981,Brooklyn,Bedford-Stuyvesant,1
249870831,Melat,33187408,Brooklyn,Williamsburg,1
165776960,Raanan,33187617,Manhattan,Midtown,2
249881559,Christopher,33188757,Brooklyn,Williamsburg,1
46311875,Michael,33189664,Manhattan,Chelsea,1
173685298,Janet,33189755,Manhattan,Midtown,11
7117263,Joy,33190044,Brooklyn,Brooklyn Heights,1
21218657,Yezica,33190224,Brooklyn,Bedford-Stuyvesant,1
27564513,Lauren And Jeff,33190990,Brooklyn,Williamsburg,1
40949032,Ana,33191754,Queens,Sunnyside,1
16722828,Víctor,33193795,Manhattan,Upper East Side,1
249929999,Natalli,33194789,Manhattan,Gramercy,1
239155432,Thia,33195147,Bronx,Wakefield,1
140830391,Jay,33195320,Manhattan,Harlem,9
140830391,Jay,33195591,Manhattan,Harlem,9
48958233,Ana,33197108,Manhattan,Gramercy,2
130827164,Julia,33197913,Manhattan,Upper East Side,2
19729266,Sam,33199798,Brooklyn,Bushwick,1
21816318,Nadia,33201132,Manhattan,Harlem,1
249588074,Lily,33201727,Brooklyn,Williamsburg,2
878938,T. S.,33202973,Manhattan,Upper East Side,1
250005351,Max,33203187,Manhattan,Financial District,1
8253008,Shane,33210106,Manhattan,East Village,1
72744910,Saman,33210320,Brooklyn,Greenpoint,1
250065719,Martha,33212719,Staten Island,Randall Manor,1
116446134,Jay,33213292,Brooklyn,East New York,1
249588074,Lily,33214322,Brooklyn,Williamsburg,2
11379822,Danny,33214803,Bronx,Mount Hope,1
24831061,Hosteeva,33216329,Manhattan,Midtown,8
70393914,Danalee,33216433,Brooklyn,East Flatbush,1
24831061,Hosteeva,33216589,Manhattan,Midtown,8
201407513,Norma-Jean,33216624,Brooklyn,Bedford-Stuyvesant,2
24831061,Hosteeva,33216902,Manhattan,Midtown,8
177673174,Arber,33217330,Queens,Astoria,1
240913980,Joie,33217402,Bronx,Wakefield,1
162280872,Izi,33218283,Manhattan,Upper East Side,13
40275796,Jill,33218637,Bronx,Kingsbridge,1
219517861,Sonder (NYC),33219156,Manhattan,Theater District,327
250115747,Ivy,33219891,Brooklyn,Bushwick,4
219517861,Sonder (NYC),33220339,Manhattan,Theater District,327
250115747,Ivy,33221080,Queens,Ridgewood,4
250115747,Ivy,33221660,Queens,Ridgewood,4
250115747,Ivy,33221933,Queens,Ridgewood,4
231216524,Chase,33222428,Manhattan,Hell's Kitchen,5
250149612,Claudia,33223405,Queens,Jamaica,1
13783103,Veronika,33224321,Queens,Ridgewood,1
162093521,Malik,33226027,Brooklyn,Bedford-Stuyvesant,1
106857875,Yige,33226326,Manhattan,Chelsea,1
15191122,Michelle,33226423,Brooklyn,Bedford-Stuyvesant,1
39823351,Geli,33226517,Manhattan,East Harlem,1
237077566,Jean Paul,33227584,Brooklyn,Gowanus,1
95892016,Leonora,33228127,Manhattan,East Village,5
45470760,Neha,33229012,Brooklyn,Williamsburg,1
140830391,Jay,33230088,Manhattan,Inwood,9
140830391,Jay,33230211,Manhattan,Inwood,9
140830391,Jay,33230303,Manhattan,Inwood,9
140830391,Jay,33230477,Manhattan,Inwood,9
250252296,Manuel Ricardo,33235936,Manhattan,Midtown,1
6312248,Angelle,33236002,Brooklyn,Bedford-Stuyvesant,2
234588422,Luda,33237562,Queens,Sunnyside,1
24831061,Hosteeva,33238238,Manhattan,Midtown,8
249983430,Emily,33239233,Brooklyn,Greenpoint,1
248961864,Lily,33240039,Manhattan,Chinatown,3
248961864,Lily,33240867,Manhattan,Two Bridges,3
1104166,Mala,33240958,Brooklyn,Williamsburg,4
24831061,Hosteeva,33241012,Manhattan,Midtown,8
67373452,David,33241034,Queens,Ridgewood,1
161357125,Mohsin,33241498,Staten Island,Emerson Hill,3
24831061,Hosteeva,33241841,Manhattan,Midtown,8
24831061,Hosteeva,33241978,Manhattan,Midtown,8
161357125,Mohsin,33242348,Staten Island,Todt Hill,3
24831061,Hosteeva,33242898,Manhattan,Midtown,8
248961864,Lily,33242964,Manhattan,Chinatown,3
201407513,Norma-Jean,33243041,Brooklyn,Bedford-Stuyvesant,2
409766,Rachel,33243396,Manhattan,Upper West Side,1
214329835,Rita,33243529,Queens,Ditmars Steinway,2
143563277,Mariana,33244670,Manhattan,Greenwich Village,1
3151,Eric,33245975,Brooklyn,Clinton Hill,1
13480762,Shana,33246476,Brooklyn,Williamsburg,2
6048212,Lissa,33247707,Manhattan,East Village,1
178833771,Danese,33248031,Manhattan,Harlem,3
593135,Maria,33248625,Manhattan,Greenwich Village,1
178833771,Danese,33249193,Manhattan,Harlem,3
250374011,Lisa,33250984,Manhattan,West Village,1
2811538,Oliver,33253620,Manhattan,Little Italy,1
83114146,Inbar,33254187,Manhattan,Washington Heights,1
140630987,Jiali,33254547,Queens,Flushing,6
250413062,Jernej,33254830,Queens,Long Island City,1
217482038,Emily,33255997,Manhattan,Upper East Side,3
217482038,Emily,33256416,Manhattan,Upper East Side,3
204221927,"Tommy, Nate, And Kofi",33256653,Brooklyn,Bedford-Stuyvesant,1
21686560,Katarina,33259063,Manhattan,Upper East Side,1
137358866,Kazuya,33260042,Manhattan,Harlem,103
181092484,Leonard,33263092,Manhattan,Lower East Side,3
1760549,Patrice,33263637,Brooklyn,Canarsie,1
28940517,Josh,33265025,Manhattan,East Village,1
5325489,Julie,33265526,Brooklyn,Sunset Park,1
18883243,Mika,33266016,Brooklyn,Williamsburg,1
15101609,Rebecca,33267342,Brooklyn,Park Slope,1
250512369,Jaclyn,33267781,Manhattan,Upper West Side,1
250514925,Andrew,33268045,Brooklyn,Red Hook,1
105763296,Tara,33268138,Manhattan,Upper East Side,1
247815136,Mina,33269114,Manhattan,Financial District,1
105762561,Kim,33269801,Queens,Jamaica,3
248472625,Tyrone,33269847,Brooklyn,Bushwick,1
96240355,Sherika,33270782,Brooklyn,Bedford-Stuyvesant,1
44731956,Raymond,33270883,Manhattan,Chelsea,1
2517810,Amber,33271110,Brooklyn,Bedford-Stuyvesant,1
2522815,Tricia,33271828,Brooklyn,Sunset Park,2
6307153,Nobin,33273186,Queens,Sunnyside,1
239660813,Yotel,33273335,Manhattan,Hell's Kitchen,10
24204269,Alexis,33273525,Brooklyn,Prospect Heights,1
555245,Eric,33274640,Manhattan,East Village,1
227195925,Magda,33274701,Queens,Howard Beach,1
250580779,Viktoriya,33275070,Staten Island,"Bay Terrace, Staten Island",1
239660813,Yotel,33275250,Manhattan,Hell's Kitchen,10
233881237,Marietta,33275808,Brooklyn,Fort Greene,1
239660813,Yotel,33279205,Manhattan,Hell's Kitchen,10
239660813,Yotel,33279209,Manhattan,Hell's Kitchen,10
239660813,Yotel,33279214,Manhattan,Hell's Kitchen,10
239660813,Yotel,33279216,Manhattan,Hell's Kitchen,10
239660813,Yotel,33279221,Manhattan,Hell's Kitchen,10
239660813,Yotel,33279231,Manhattan,Hell's Kitchen,10
239660813,Yotel,33279235,Manhattan,Hell's Kitchen,10
239660813,Yotel,33279239,Manhattan,Hell's Kitchen,10
1307197,Jenn,33288485,Brooklyn,East Flatbush,1
17247001,Erin,33288663,Brooklyn,Crown Heights,1
1825325,Benny,33288760,Brooklyn,Bedford-Stuyvesant,1
90294445,Brendan,33290240,Brooklyn,Williamsburg,2
18254321,Mj,33290753,Manhattan,Hell's Kitchen,1
6082769,Christopher Linwood,33291448,Brooklyn,Greenpoint,1
209569701,Beatriz,33291824,Queens,Long Island City,1
113251277,Angela,33291866,Manhattan,Kips Bay,2
45467925,Elise,33292234,Brooklyn,Gowanus,1
250739581,Vivi,33292956,Manhattan,East Village,1
141124307,Stratis,33293218,Brooklyn,Bedford-Stuyvesant,1
250759662,John,33294626,Manhattan,Greenwich Village,1
169619135,Bar,33294631,Manhattan,Chelsea,1
159676587,Karina,33294992,Manhattan,East Harlem,2
5258749,Bani,33295329,Manhattan,Chelsea,2
159676587,Karina,33295429,Manhattan,East Harlem,2
250771864,Zhou,33295827,Manhattan,Upper West Side,1
250841016,Jenny,33303647,Bronx,Norwood,1
747681,Pro,33307926,Manhattan,Midtown,1
2236212,Iva,33309213,Brooklyn,Bedford-Stuyvesant,2
50741398,Jessica,33309892,Manhattan,Upper West Side,4
2196083,Bridgette,33310062,Brooklyn,Williamsburg,1
215556105,Kay,33310325,Queens,Flushing,3
250896604,Cristina,33310428,Manhattan,Washington Heights,1
250911060,Anthony,33310983,Manhattan,East Harlem,1
193954973,Sean,33311237,Brooklyn,Williamsburg,3
10533936,Taylor,33312951,Manhattan,Chelsea,1
151780315,Jose,33313341,Queens,Ditmars Steinway,1
25476420,Laura,33314007,Brooklyn,Fort Greene,1
24979023,Nanyuma,33315073,Bronx,Concourse Village,1
52818583,Justin & Lilo,33315338,Brooklyn,Bedford-Stuyvesant,1
15807180,Michael,33315343,Manhattan,Upper West Side,3
131057988,Brandon & Caitlyn,33315595,Brooklyn,Williamsburg,1
217803139,Brigitte,33316217,Manhattan,Upper West Side,1
250968889,Samantha,33316356,Manhattan,Upper West Side,1
250969026,Cheikh,33316690,Manhattan,Harlem,1
15822432,May,33317478,Manhattan,Hell's Kitchen,1
106159574,Jonathan,33318809,Brooklyn,Williamsburg,1
922056,Vincent,33319941,Brooklyn,Bedford-Stuyvesant,1
156158778,Sally,33326342,Manhattan,East Village,12
1036179,Nathan,33329762,Brooklyn,Crown Heights,1
13506708,Guy,33330013,Manhattan,East Harlem,1
156158778,Sally,33330161,Manhattan,SoHo,12
85518733,Vivivn,33331140,Queens,Long Island City,1
98056984,Adi,33331584,Brooklyn,Williamsburg,1
248161322,Sergii,33333345,Brooklyn,Bushwick,14
13480762,Shana,33334269,Brooklyn,Williamsburg,2
3165356,Arlene,33334476,Brooklyn,Greenpoint,1
246331794,Anna,33334633,Manhattan,Murray Hill,2
68930822,Jill Lauren,33334958,Manhattan,Upper East Side,1
89068125,Martin,33336699,Manhattan,East Harlem,1
97328229,Jaime,33337280,Bronx,Clason Point,1
16098958,Jeremy & Laura,33339676,Manhattan,Midtown,96
63160119,Michael,33340151,Manhattan,Harlem,1
215556105,Kay,33340216,Queens,Flushing,3
23913300,Kelly,33341083,Brooklyn,Williamsburg,2
27624437,Peggy,33342049,Manhattan,Hell's Kitchen,1
224850313,Roman,33342415,Brooklyn,Sheepshead Bay,2
16083192,Alexander,33342461,Manhattan,Upper West Side,1
8993896,Julie,33342901,Brooklyn,Fort Greene,2
5288991,Tanya,33343579,Manhattan,Upper East Side,6
33151563,Regine,33344728,Queens,Flushing,2
147983579,Chy,33344785,Brooklyn,Bedford-Stuyvesant,2
177396569,Yanina,33346434,Manhattan,Hell's Kitchen,3
24761711,Aron,33346748,Brooklyn,Kensington,2
50321289,Avery,33346762,Brooklyn,Bedford-Stuyvesant,3
75760509,Mohamed,33347084,Brooklyn,Gravesend,1
5708402,Gannell,33347638,Brooklyn,East New York,1
209553776,Jonah,33348368,Brooklyn,Crown Heights,1
214738765,Lucio,33348709,Queens,Richmond Hill,3
117792931,Stella,33348833,Manhattan,Upper East Side,1
215556105,Kay,33348910,Queens,Flushing,3
251296793,Alex,33358823,Brooklyn,Bushwick,4
251296793,Alex,33359386,Brooklyn,Bushwick,4
14810989,Maria,33359522,Queens,Woodside,1
251296793,Alex,33360408,Brooklyn,Bushwick,4
251166866,Marcia,33361338,Queens,Astoria,1
221213143,David,33361844,Manhattan,SoHo,9
244171850,Jocelyn,33361856,Queens,Ridgewood,10
239650062,Ben,33362018,Brooklyn,Williamsburg,1
244171850,Jocelyn,33362260,Queens,Ridgewood,10
4094038,Alex,33362377,Brooklyn,Williamsburg,4
1692538,Nuttamon,33362399,Manhattan,Washington Heights,5
1692538,Nuttamon,33362477,Manhattan,Washington Heights,5
251318098,Nicholas,33362774,Brooklyn,Navy Yard,1
242175033,Alex,33363084,Bronx,Allerton,1
7230979,Seth,33363343,Brooklyn,Williamsburg,1
251331500,Feigy,33363401,Brooklyn,Bushwick,1
244171850,Jocelyn,33363704,Queens,Ridgewood,10
55782090,Chris,33363957,Manhattan,Upper East Side,2
12593328,Jeromy,33364071,Brooklyn,East Flatbush,3
250928371,Kenisha,33364906,Brooklyn,Bedford-Stuyvesant,1
251350235,Chris,33365489,Manhattan,West Village,1
1842737,L,33365859,Manhattan,Chelsea,1
43330303,Cristian,33366167,Bronx,Fordham,2
114461769,Ekaterina,33366815,Brooklyn,Bedford-Stuyvesant,1
27445710,Nikolay,33367026,Brooklyn,Flatbush,1
706037,Alex,33367718,Brooklyn,Greenpoint,1
219891232,Yurany,33367953,Queens,Elmhurst,1
251368944,Miriam,33368138,Brooklyn,Williamsburg,1
24201188,Monika,33368771,Queens,Astoria,2
16155254,Lina,33368855,Manhattan,East Village,4
30532557,Eibhlin,33371988,Brooklyn,Bedford-Stuyvesant,5
1499286,Andrey,33372038,Manhattan,Hell's Kitchen,2
15488551,Vanieta,33372668,Brooklyn,Williamsburg,1
